id,numdots,subdomainlevel,pathlevel,urllength,numdash,numdashinhostname,atsymbol,tildesymbol,numunderscore,numpercent,numquerycomponents,numampersand,numhash,numnumericchars,nohttps,randomstring,ipaddress,domaininsubdomains,domaininpaths,httpsinhostname,hostnamelength,pathlength,querylength,doubleslashinpath,numsensitivewords,embeddedbrandname,pctexthyperlinks,pctextresourceurls,extfavicon,insecureforms,relativeformaction,extformaction,abnormalformaction,pctnullselfredirecthyperlinks,frequentdomainnamemismatch,fakelinkinstatusbar,rightclickdisabled,class_label
4466,2,0,2,52,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1025,2,0,5,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4653,3,1,8,102,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,70,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
7949,2,0,1,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9111,1,0,3,53,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,8,8,29,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
8859,2,1,1,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7855,3,1,5,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7282,1,0,2,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8836,2,1,1,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3484,2,1,5,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8826,1,0,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,1,0,3,64,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8330,2,1,5,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
258,2,0,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,29,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
2202,3,1,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,25,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
2772,2,0,6,126,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,28,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4660,3,0,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5362,3,1,4,86,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7893,2,1,3,66,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,23,22,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2440,3,1,14,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7589,2,0,2,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4274,3,0,4,60,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4478,4,1,5,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,54,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3605,2,1,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
460,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7199,2,1,3,107,0,0,0,0,0,0,4,3,0,0,1,0,0,0,1,0,18,40,41,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5885,2,0,3,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,1,0,4,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1047,4,0,3,79,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,15,20,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3322,4,1,3,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9377,3,1,1,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4234,3,1,4,73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,47,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3914,2,0,7,113,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6742,1,0,4,68,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,16,45,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
9183,2,1,3,59,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,12,26,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
7081,1,0,2,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,55,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6546,1,0,3,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,2,0,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3212,2,1,3,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3223,3,1,6,102,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
918,1,0,2,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8809,1,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
9958,2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8949,1,0,2,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1812,1,0,3,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9941,2,1,2,53,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,19,8,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6445,3,1,3,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1630,3,1,7,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6473,2,1,3,87,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,31,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5182,2,0,3,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,39,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
8025,1,0,2,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,63,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
8555,3,1,1,57,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,22,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8448,1,0,4,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3065,2,1,2,69,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,28,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1824,1,0,6,52,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,12,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3563,2,1,6,107,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,34,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7632,1,0,5,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,49,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
5165,2,1,2,96,0,0,0,0,0,1,2,1,0,0,1,1,0,0,1,0,26,34,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3542,2,1,5,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2934,3,1,7,104,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,82,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6001,3,2,3,72,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,3,1,1,59,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,18,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8277,2,0,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5705,1,0,11,132,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,14,111,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2921,2,1,4,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8933,2,0,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9220,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9215,3,1,2,57,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,12,22,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5974,1,0,2,69,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,11,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7079,2,1,5,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9800,3,1,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9075,2,0,1,49,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,14,12,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1102,1,0,5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7611,3,1,4,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,63,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9533,2,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6538,1,0,4,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,47,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
9541,3,1,4,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,2,1,2,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7829,3,1,6,105,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8124,3,1,1,60,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,26,18,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
9579,3,1,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4890,3,1,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5060,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,4,1,1,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6417,3,1,3,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5818,2,1,5,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,3,1,1,155,0,0,0,0,1,0,7,6,0,0,1,0,0,0,0,0,17,15,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1704,2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1511,2,0,1,32,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4180,2,1,4,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
5360,1,0,5,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,49,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2573,4,1,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6655,2,1,4,113,0,0,0,0,2,0,6,5,0,0,1,1,0,0,0,0,19,24,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5687,1,0,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8687,1,0,3,39,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8,8,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3246,1,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5111,3,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3851,3,0,7,110,0,0,0,0,2,0,3,2,0,0,1,0,0,0,1,0,18,33,51,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
3849,4,1,5,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8244,1,0,4,114,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,52,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9973,3,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6125,3,1,1,144,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,25,15,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5116,1,0,2,66,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,11,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,2,1,5,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2523,3,1,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
496,2,0,4,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7058,2,1,2,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2580,2,0,2,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,33,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1835,1,0,3,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5585,2,0,2,67,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,18,19,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5384,2,0,2,71,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,12,27,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3621,3,1,1,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7150,1,0,2,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3866,1,0,6,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1487,3,1,3,60,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2908,3,1,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6597,2,1,7,115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2424,2,0,7,101,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,26,58,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6258,4,0,2,153,0,0,0,0,5,7,4,3,0,0,1,0,0,0,1,0,8,17,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7679,2,0,4,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,3,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7054,1,0,3,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,87,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
4728,2,0,5,142,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,15,113,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4272,2,0,1,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2877,2,1,2,58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1103,1,0,5,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8927,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,2,1,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
253,2,0,3,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5447,2,1,3,109,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,85,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
4360,3,1,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1369,2,1,6,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7102,1,0,2,73,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,37,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
640,3,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7005,2,1,3,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3153,6,4,4,62,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,28,27,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
3731,3,1,1,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,2,0,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,25,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
7270,1,0,3,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,52,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2070,3,0,3,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8707,1,0,4,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6158,4,0,4,66,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,13,46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1459,3,0,3,42,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,14,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5727,3,2,4,130,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,22,101,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3706,5,3,3,61,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
772,2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9054,1,0,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,2,0,5,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3964,1,0,3,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
454,1,0,6,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,45,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3945,4,1,5,188,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,19,71,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3120,2,1,2,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9218,2,1,2,51,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,11,14,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7138,1,0,2,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,55,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
8455,2,0,4,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2400,2,0,7,98,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,26,55,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
3001,2,1,5,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6816,1,0,2,72,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8101,1,0,7,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5682,1,0,5,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,70,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
33,3,0,9,95,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,10,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1643,2,0,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9182,2,1,2,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9943,2,1,0,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,2,1,6,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,39,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6289,1,0,3,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7308,2,0,1,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1449,4,0,3,174,0,0,0,0,4,0,11,5,0,0,1,0,1,0,0,0,12,22,132,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4615,2,1,2,54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7880,3,1,2,65,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,14,20,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9525,3,1,2,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,11,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2450,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,19,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
