id,numdots,subdomainlevel,pathlevel,urllength,numdash,numdashinhostname,atsymbol,tildesymbol,numunderscore,numpercent,numquerycomponents,numampersand,numhash,numnumericchars,nohttps,randomstring,ipaddress,domaininsubdomains,domaininpaths,httpsinhostname,hostnamelength,pathlength,querylength,doubleslashinpath,numsensitivewords,embeddedbrandname,pctexthyperlinks,pctextresourceurls,extfavicon,insecureforms,relativeformaction,extformaction,abnormalformaction,pctnullselfredirecthyperlinks,frequentdomainnamemismatch,fakelinkinstatusbar,rightclickdisabled,class_label
6396,2,0,3,98,0,0,0,0,2,0,4,3,0,0,1,0,0,0,0,0,8,28,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3224,2,1,5,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9314,4,1,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8092,2,0,2,62,0,0,0,0,0,0,3,2,0,0,1,1,0,0,1,0,14,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6271,1,0,5,133,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,8,107,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5817,2,1,6,136,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1321,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3248,2,1,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
619,3,0,6,80,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23,50,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
9151,1,0,2,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5265,1,0,3,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6430,1,0,3,87,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8211,2,0,1,78,0,0,0,0,1,0,4,3,0,0,1,1,0,0,0,0,16,10,44,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
9767,2,1,3,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3274,3,1,4,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1101,2,0,6,63,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,12,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4520,4,1,3,69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,39,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1279,1,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4633,2,0,6,110,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,19,52,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1433,5,2,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,22,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1008,2,0,5,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2945,3,1,5,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,41,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2406,3,0,3,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2783,2,0,4,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4593,3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5789,3,1,2,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2196,2,0,4,97,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1,0,11,38,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2379,2,0,7,145,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,26,53,58,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
4586,5,0,3,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8151,2,1,2,84,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,30,33,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8371,2,1,5,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6160,1,0,4,148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9445,3,1,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,21,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
233,2,0,2,54,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,17,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3417,2,1,4,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2493,2,0,7,228,0,1,0,0,1,0,3,2,0,0,1,1,0,0,1,0,26,58,136,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
6472,6,1,1,198,0,0,0,0,1,6,7,6,0,0,1,0,0,0,0,0,13,17,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2738,2,0,6,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
728,2,1,5,81,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2459,2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8156,3,1,4,141,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,41,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2257,2,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1466,3,1,7,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6428,2,1,0,68,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,24,1,35,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
9206,2,1,2,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,9,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3813,3,1,2,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9557,3,1,4,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2294,3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9088,3,0,1,46,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,10,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,3,1,4,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
851,2,0,5,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6961,3,1,1,159,0,0,0,0,1,0,7,6,0,0,1,0,0,0,0,0,19,15,117,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6830,1,0,3,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,68,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1533,1,0,4,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2547,3,0,3,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8803,1,0,3,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,20,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
792,3,1,4,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6771,3,1,4,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6802,2,1,3,151,0,0,0,0,11,0,1,0,0,0,1,1,0,0,1,0,32,99,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4137,3,2,5,110,0,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,57,46,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7971,3,1,3,185,0,0,0,0,0,4,6,5,0,0,1,0,0,0,0,0,17,34,126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4176,3,1,2,81,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,45,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
9612,3,1,2,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6085,3,1,1,117,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,24,15,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9512,2,1,2,52,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,19,15,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6547,1,0,4,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3617,3,1,5,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5512,2,1,14,112,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,2,0,4,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7837,3,2,3,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,31,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1082,5,1,2,87,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,60,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
9963,3,1,0,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,2,1,5,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7950,1,0,2,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,46,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5142,2,0,4,105,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,11,87,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
4733,3,0,4,70,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,29,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1620,3,1,3,40,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
7762,4,1,4,89,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,20,62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1706,3,1,7,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8548,3,1,1,49,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,21,15,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6894,1,0,2,75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1517,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8335,2,0,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6846,2,1,2,61,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,17,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,3,1,2,110,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,28,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5055,3,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5058,2,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9688,3,1,3,41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4940,2,1,7,99,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1865,2,0,2,135,0,0,0,0,7,0,2,2,0,0,1,0,0,0,0,0,14,18,95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4779,4,1,4,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5656,4,2,2,130,0,0,0,0,2,1,7,6,0,0,1,0,0,0,0,0,25,13,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2102,2,0,2,50,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2645,3,1,2,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
526,2,1,7,78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33,38,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
3755,3,1,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8660,1,0,2,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
248,2,0,4,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
8204,1,0,5,143,0,0,0,0,2,0,3,2,0,0,1,1,0,0,1,0,20,71,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2189,2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
654,5,0,2,68,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,14,17,29,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
8716,2,1,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,4,1,4,75,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,18,50,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
9822,3,1,1,43,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,13,10,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5567,4,2,1,118,0,0,0,0,2,1,7,6,0,0,1,0,0,0,0,0,22,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,3,1,3,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7593,1,0,3,69,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,19,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,3,1,2,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,23,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
4225,3,0,4,66,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5938,2,1,4,110,0,0,0,0,2,0,6,5,0,0,1,1,0,0,0,0,16,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,1,0,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,0,4,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6266,3,1,2,94,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,17,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,4,0,3,59,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,12,22,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9402,2,1,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
212,4,1,3,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5886,4,1,3,71,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,18,34,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1914,3,1,4,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,35,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
4837,3,1,2,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4692,3,1,5,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3278,4,1,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,28,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
6964,1,0,5,106,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,82,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
5284,1,0,5,123,0,0,0,0,2,0,3,2,0,0,1,1,0,0,1,0,21,50,44,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
3620,3,1,12,106,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6619,1,0,2,104,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,78,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5448,5,2,2,72,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,3,1,2,60,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,20,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,7,1,2,95,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,20,68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9120,2,0,2,52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,17,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8280,1,0,4,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526,3,1,6,93,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,26,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6787,2,1,6,83,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6377,1,0,2,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,91,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
5520,1,0,2,80,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5875,2,1,3,80,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,16,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9291,2,1,6,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6602,1,0,1,109,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,8,77,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2349,2,0,5,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7147,1,0,2,103,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,88,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2258,5,1,3,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5843,2,1,5,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2856,2,0,2,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
318,2,1,2,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2142,3,0,3,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8667,2,1,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,2,0,3,79,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,11,29,31,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3856,3,0,5,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5253,2,0,1,94,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,18,10,58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1808,1,0,3,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5019,2,1,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9588,2,1,0,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3788,4,1,2,79,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,28,36,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2205,3,1,6,69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,36,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
3013,2,1,3,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
358,2,1,0,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3703,2,1,3,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8384,1,0,2,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,2,0,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2235,2,0,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8834,2,0,2,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,21,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4276,2,0,10,84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,68,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
5047,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6553,2,0,4,65,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4257,2,0,4,106,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,15,84,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1
2068,2,0,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2422,3,0,4,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,38,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5318,2,1,4,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,29,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9841,3,1,2,52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,15,15,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5348,2,1,5,122,0,0,0,0,2,0,3,2,0,0,1,1,0,0,1,0,18,52,44,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
8323,2,0,1,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,3,1,2,111,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,24,80,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
7156,1,0,6,108,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
