date,store_nbr,customers
26-11-2013,24,2111
26-11-2013,25,564
26-11-2013,26,509
26-11-2013,27,1030
26-11-2013,28,993
26-11-2013,30,665
26-11-2013,31,1169
26-11-2013,32,590
26-11-2013,33,1082
26-11-2013,34,2123
26-11-2013,35,481
26-11-2013,36,888
26-11-2013,37,1395
26-11-2013,38,1403
26-11-2013,39,1369
26-11-2013,40,1126
26-11-2013,41,769
26-11-2013,43,1108
26-11-2013,44,3697
26-11-2013,45,2858
26-11-2013,46,2712
26-11-2013,47,3100
26-11-2013,48,2274
26-11-2013,49,1795
26-11-2013,50,2036
26-11-2013,51,1481
26-11-2013,54,790
27-11-2013,1,1911
27-11-2013,2,1976
27-11-2013,3,3107
27-11-2013,4,1364
27-11-2013,5,1098
27-11-2013,6,1725
27-11-2013,7,1884
27-11-2013,8,2920
27-11-2013,9,1699
27-11-2013,10,860
27-11-2013,11,1964
27-11-2013,12,1100
27-11-2013,13,805
27-11-2013,14,1403
27-11-2013,15,1228
27-11-2013,16,913
27-11-2013,17,1093
27-11-2013,18,1281
27-11-2013,19,1115
27-11-2013,23,1018
27-11-2013,24,2367
27-11-2013,25,690
27-11-2013,26,559
27-11-2013,27,1078
27-11-2013,28,797
27-11-2013,30,657
27-11-2013,31,965
27-11-2013,32,565
27-11-2013,33,932
27-11-2013,34,2033
27-11-2013,35,411
27-11-2013,36,760
27-11-2013,37,1551
27-11-2013,38,1581
27-11-2013,39,1107
27-11-2013,40,1016
27-11-2013,41,815
27-11-2013,43,970
27-11-2013,44,4292
27-11-2013,45,2990
27-11-2013,46,2739
27-11-2013,47,3368
27-11-2013,48,2303
27-11-2013,49,2024
27-11-2013,50,2119
27-11-2013,51,1771
27-11-2013,54,647
28-11-2013,1,1828
28-11-2013,2,1822
28-11-2013,3,2819
28-11-2013,4,1263
28-11-2013,5,1152
28-11-2013,6,1596
28-11-2013,7,1829
28-11-2013,8,2663
28-11-2013,9,1880
28-11-2013,10,871
28-11-2013,11,2046
28-11-2013,12,1161
28-11-2013,13,839
28-11-2013,14,1440
28-11-2013,15,1129
28-11-2013,16,827
28-11-2013,17,1103
28-11-2013,18,1375
28-11-2013,19,1051
28-11-2013,23,1053
28-11-2013,24,2113
28-11-2013,25,583
28-11-2013,26,517
28-11-2013,27,1043
28-11-2013,28,872
28-11-2013,30,726
28-11-2013,31,1217
28-11-2013,32,583
28-11-2013,33,953
28-11-2013,34,2153
28-11-2013,35,499
28-11-2013,36,863
28-11-2013,37,1406
28-11-2013,38,1440
28-11-2013,39,1233
28-11-2013,40,1056
28-11-2013,41,774
28-11-2013,43,1124
28-11-2013,44,3705
28-11-2013,45,2837
28-11-2013,46,2621
28-11-2013,47,3212
28-11-2013,48,2318
28-11-2013,49,1984
28-11-2013,50,2020
28-11-2013,51,1567
28-11-2013,54,730
29-11-2013,1,1781
29-11-2013,2,1947
29-11-2013,3,3123
29-11-2013,4,1365
29-11-2013,5,1290
29-11-2013,6,1590
29-11-2013,7,1886
29-11-2013,8,2861
29-11-2013,9,1808
29-11-2013,10,839
29-11-2013,11,2084
29-11-2013,12,1125
29-11-2013,13,801
29-11-2013,14,1297
29-11-2013,15,1054
29-11-2013,16,867
29-11-2013,17,1028
29-11-2013,18,1100
29-11-2013,19,1121
29-11-2013,23,1101
29-11-2013,24,2635
29-11-2013,25,821
29-11-2013,26,627
29-11-2013,27,1024
29-11-2013,28,780
29-11-2013,30,665
29-11-2013,31,1176
29-11-2013,32,591
29-11-2013,33,940
29-11-2013,34,2443
29-11-2013,35,516
29-11-2013,36,794
29-11-2013,37,1435
29-11-2013,38,1645
29-11-2013,39,1174
29-11-2013,40,1039
29-11-2013,41,849
29-11-2013,43,1488
29-11-2013,44,4061
29-11-2013,45,3522
29-11-2013,46,3125
29-11-2013,47,3472
29-11-2013,48,2629
29-11-2013,49,2242
29-11-2013,50,2500
29-11-2013,51,1769
29-11-2013,54,786
30-11-2013,1,1272
30-11-2013,2,2247
30-11-2013,3,3516
30-11-2013,4,1626
30-11-2013,5,1454
30-11-2013,6,2133
30-11-2013,7,1788
30-11-2013,8,3074
30-11-2013,9,2514
30-11-2013,10,1222
30-11-2013,11,2682
30-11-2013,12,1373
30-11-2013,13,1300
30-11-2013,14,1972
30-11-2013,15,1230
30-11-2013,16,1108
30-11-2013,17,1490
30-11-2013,18,1378
30-11-2013,19,2129
30-11-2013,23,1177
30-11-2013,24,2368
30-11-2013,25,1066
30-11-2013,26,785
30-11-2013,27,1454
30-11-2013,28,1174
30-11-2013,30,712
30-11-2013,31,1462
30-11-2013,32,765
30-11-2013,33,1204
30-11-2013,34,2850
30-11-2013,35,765
30-11-2013,36,1006
30-11-2013,37,1620
30-11-2013,38,2502
30-11-2013,39,1704
30-11-2013,40,1199
30-11-2013,41,1026
30-11-2013,43,1398
30-11-2013,44,5181
30-11-2013,45,4477
30-11-2013,46,4680
30-11-2013,47,4673
30-11-2013,48,4136
30-11-2013,49,2951
30-11-2013,50,3555
30-11-2013,51,1928
30-11-2013,54,985
01-12-2013,1,485
01-12-2013,2,2198
01-12-2013,3,3663
01-12-2013,4,1796
01-12-2013,5,1614
01-12-2013,6,2394
01-12-2013,7,1631
01-12-2013,8,3036
01-12-2013,9,2804
01-12-2013,10,1194
01-12-2013,11,3171
01-12-2013,12,1439
01-12-2013,13,1074
01-12-2013,14,1280
01-12-2013,15,1075
01-12-2013,16,1334
01-12-2013,17,1410
01-12-2013,18,1586
01-12-2013,19,1331
01-12-2013,23,1111
01-12-2013,24,2045
01-12-2013,25,688
01-12-2013,26,952
01-12-2013,27,1547
01-12-2013,28,1562
01-12-2013,30,671
01-12-2013,31,1655
01-12-2013,32,776
01-12-2013,33,1277
01-12-2013,34,2659
01-12-2013,35,744
01-12-2013,36,1212
01-12-2013,37,1444
01-12-2013,38,2512
01-12-2013,39,1645
01-12-2013,40,1119
01-12-2013,41,1331
01-12-2013,43,1418
01-12-2013,44,5823
01-12-2013,45,4831
01-12-2013,46,5132
01-12-2013,47,5362
01-12-2013,48,4838
01-12-2013,49,3298
01-12-2013,50,3463
01-12-2013,51,2043
01-12-2013,54,1237
02-12-2013,1,1844
02-12-2013,2,2037
02-12-2013,3,3310
02-12-2013,4,1493
02-12-2013,5,1441
02-12-2013,6,1906
02-12-2013,7,1884
02-12-2013,8,2958
02-12-2013,9,2455
02-12-2013,10,1142
02-12-2013,11,2540
02-12-2013,12,1301
02-12-2013,13,973
02-12-2013,14,1726
02-12-2013,15,1346
02-12-2013,16,1015
02-12-2013,17,1348
02-12-2013,18,1469
02-12-2013,19,1337
02-12-2013,23,1133
02-12-2013,24,2407
02-12-2013,25,693
02-12-2013,26,786
02-12-2013,27,1109
02-12-2013,28,1089
02-12-2013,30,644
02-12-2013,31,1299
02-12-2013,32,610
02-12-2013,33,1190
02-12-2013,34,2608
02-12-2013,35,581
02-12-2013,36,954
02-12-2013,37,1416
02-12-2013,38,1676
02-12-2013,39,1460
02-12-2013,40,1314
02-12-2013,41,896
02-12-2013,43,1370
02-12-2013,44,4259
02-12-2013,45,3726
02-12-2013,46,3574
02-12-2013,47,3911
02-12-2013,48,3211
02-12-2013,49,2300
02-12-2013,50,2458
02-12-2013,51,1723
02-12-2013,54,846
03-12-2013,1,1812
03-12-2013,2,1924
03-12-2013,3,3075
03-12-2013,4,1387
03-12-2013,5,1354
03-12-2013,6,1740
03-12-2013,7,1812
03-12-2013,8,2898
03-12-2013,9,2395
03-12-2013,10,1190
03-12-2013,11,2789
03-12-2013,12,1246
03-12-2013,13,922
03-12-2013,14,1554
03-12-2013,15,1335
03-12-2013,16,999
03-12-2013,17,1289
03-12-2013,18,1424
03-12-2013,19,1199
03-12-2013,23,1098
03-12-2013,24,2279
03-12-2013,25,620
03-12-2013,26,636
03-12-2013,27,1002
03-12-2013,28,1067
03-12-2013,30,749
03-12-2013,31,1400
03-12-2013,32,621
03-12-2013,33,1152
03-12-2013,34,2473
03-12-2013,35,600
03-12-2013,36,1023
03-12-2013,37,1534
03-12-2013,38,1623
03-12-2013,39,1482
03-12-2013,40,1298
03-12-2013,41,862
03-12-2013,43,1305
03-12-2013,44,4230
03-12-2013,45,3379
03-12-2013,46,3198
03-12-2013,47,3708
03-12-2013,48,2897
03-12-2013,49,2362
03-12-2013,50,2350
03-12-2013,51,1604
03-12-2013,54,924
04-12-2013,1,1995
04-12-2013,2,2116
04-12-2013,3,3380
04-12-2013,4,1630
04-12-2013,5,1362
04-12-2013,6,1833
04-12-2013,7,2039
04-12-2013,8,3014
04-12-2013,9,2227
04-12-2013,10,1000
04-12-2013,11,2600
04-12-2013,12,1269
04-12-2013,13,927
04-12-2013,14,1433
04-12-2013,15,1293
04-12-2013,16,893
04-12-2013,17,1149
04-12-2013,18,1348
04-12-2013,19,1213
04-12-2013,23,1138
04-12-2013,24,2598
04-12-2013,25,699
04-12-2013,26,802
04-12-2013,27,1175
04-12-2013,28,894
04-12-2013,30,696
04-12-2013,31,1087
04-12-2013,32,544
04-12-2013,33,993
04-12-2013,34,2266
04-12-2013,35,529
04-12-2013,36,792
04-12-2013,37,1666
04-12-2013,38,1689
04-12-2013,39,1273
04-12-2013,40,1188
04-12-2013,41,947
04-12-2013,43,1161
04-12-2013,44,4644
04-12-2013,45,3451
04-12-2013,46,3296
04-12-2013,47,3854
04-12-2013,48,2755
04-12-2013,49,2582
04-12-2013,50,2460
04-12-2013,51,1865
04-12-2013,54,764
05-12-2013,1,1930
05-12-2013,2,1983
05-12-2013,3,3123
05-12-2013,4,1558
05-12-2013,5,1371
05-12-2013,6,1731
05-12-2013,7,1850
05-12-2013,8,2946
05-12-2013,9,2133
05-12-2013,10,946
05-12-2013,11,2604
05-12-2013,12,1283
05-12-2013,13,896
05-12-2013,14,1553
05-12-2013,15,1263
05-12-2013,16,905
05-12-2013,17,1173
05-12-2013,18,1372
05-12-2013,19,1073
05-12-2013,23,1110
05-12-2013,24,2366
05-12-2013,25,672
05-12-2013,26,744
05-12-2013,27,1087
05-12-2013,28,978
05-12-2013,30,724
05-12-2013,31,1233
05-12-2013,32,600
05-12-2013,33,1017
05-12-2013,34,2419
05-12-2013,35,520
05-12-2013,36,863
05-12-2013,37,1562
05-12-2013,38,1628
05-12-2013,39,1374
05-12-2013,40,1028
05-12-2013,41,866
05-12-2013,43,1173
05-12-2013,44,4000
05-12-2013,45,3026
05-12-2013,46,3107
05-12-2013,47,3532
05-12-2013,48,2752
05-12-2013,49,2411
05-12-2013,50,2547
05-12-2013,51,1708
05-12-2013,54,726
06-12-2013,1,506
06-12-2013,2,1884
06-12-2013,3,3135
06-12-2013,4,1450
06-12-2013,5,1519
06-12-2013,6,1795
06-12-2013,7,1421
06-12-2013,8,2549
06-12-2013,9,2160
06-12-2013,10,922
06-12-2013,11,2609
06-12-2013,12,1180
06-12-2013,13,867
06-12-2013,14,1484
06-12-2013,15,1209
06-12-2013,16,907
06-12-2013,17,1145
06-12-2013,18,1117
06-12-2013,19,1186
06-12-2013,23,1253
06-12-2013,24,2495
06-12-2013,25,840
06-12-2013,26,771
06-12-2013,27,1063
06-12-2013,28,835
06-12-2013,30,669
06-12-2013,31,1245
06-12-2013,32,543
06-12-2013,33,914
06-12-2013,34,2617
06-12-2013,35,506
06-12-2013,36,820
06-12-2013,37,1657
06-12-2013,38,1748
06-12-2013,39,1375
06-12-2013,40,1075
06-12-2013,41,879
06-12-2013,43,1517
06-12-2013,44,4525
06-12-2013,45,4098
06-12-2013,46,4166
06-12-2013,47,4289
06-12-2013,48,3744
06-12-2013,49,2713
06-12-2013,50,2700
06-12-2013,51,1858
06-12-2013,54,803
07-12-2013,1,1140
07-12-2013,2,2093
07-12-2013,3,3604
07-12-2013,4,1485
07-12-2013,5,1605
07-12-2013,6,2092
07-12-2013,7,1635
07-12-2013,8,2970
07-12-2013,9,2510
07-12-2013,10,1269
07-12-2013,11,3006
07-12-2013,12,1282
07-12-2013,13,1219
07-12-2013,14,2039
07-12-2013,15,1318
07-12-2013,16,1138
07-12-2013,17,1428
07-12-2013,18,1208
07-12-2013,19,1985
07-12-2013,23,1236
07-12-2013,24,2390
07-12-2013,25,997
07-12-2013,26,915
07-12-2013,27,1561
07-12-2013,28,1220
07-12-2013,30,758
07-12-2013,31,1568
07-12-2013,32,666
07-12-2013,33,1294
07-12-2013,34,2992
07-12-2013,35,626
07-12-2013,36,1042
07-12-2013,37,1605
07-12-2013,38,2577
07-12-2013,39,1721
07-12-2013,40,1227
07-12-2013,41,1092
07-12-2013,43,1396
07-12-2013,44,4935
07-12-2013,45,4501
07-12-2013,46,4732
07-12-2013,47,4872
07-12-2013,48,4343
07-12-2013,49,3073
07-12-2013,50,3615
07-12-2013,51,2162
07-12-2013,54,1018
08-12-2013,1,443
08-12-2013,2,2056
08-12-2013,3,3540
08-12-2013,4,1688
08-12-2013,5,1531
08-12-2013,6,2170
08-12-2013,7,1488
08-12-2013,8,2800
08-12-2013,9,2502
08-12-2013,10,1137
08-12-2013,11,3079
08-12-2013,12,1380
08-12-2013,13,1012
08-12-2013,14,1362
08-12-2013,15,1072
08-12-2013,16,1297
08-12-2013,17,1468
08-12-2013,18,1395
08-12-2013,19,1418
08-12-2013,23,1143
08-12-2013,24,2032
08-12-2013,25,635
08-12-2013,26,948
08-12-2013,27,1579
08-12-2013,28,1429
08-12-2013,30,712
08-12-2013,31,1593
08-12-2013,32,643
08-12-2013,33,1212
08-12-2013,34,2612
08-12-2013,35,604
08-12-2013,36,1046
08-12-2013,37,1364
08-12-2013,38,2551
08-12-2013,39,1774
08-12-2013,40,1152
08-12-2013,41,1257
08-12-2013,43,1423
08-12-2013,44,5171
08-12-2013,45,4465
08-12-2013,46,4819
08-12-2013,47,4818
08-12-2013,48,4575
08-12-2013,49,2997
08-12-2013,50,3514
08-12-2013,51,1999
08-12-2013,54,1237
09-12-2013,1,1812
09-12-2013,2,1932
09-12-2013,3,3101
09-12-2013,4,1413
09-12-2013,5,1463
09-12-2013,6,1770
09-12-2013,7,1880
09-12-2013,8,2945
09-12-2013,9,2216
09-12-2013,10,1121
09-12-2013,11,2417
09-12-2013,12,1240
09-12-2013,13,890
09-12-2013,14,1797
09-12-2013,15,1269
09-12-2013,16,925
09-12-2013,17,1243
09-12-2013,18,1385
09-12-2013,19,1245
09-12-2013,23,1127
09-12-2013,24,2477
09-12-2013,25,669
09-12-2013,26,662
09-12-2013,27,1055
09-12-2013,28,993
09-12-2013,30,724
09-12-2013,31,1290
09-12-2013,32,588
09-12-2013,33,1094
09-12-2013,34,2464
09-12-2013,35,556
09-12-2013,36,940
09-12-2013,37,1538
09-12-2013,38,1714
09-12-2013,39,1370
09-12-2013,40,1319
09-12-2013,41,920
09-12-2013,43,1338
09-12-2013,44,4224
09-12-2013,45,3310
09-12-2013,46,3391
09-12-2013,47,3873
09-12-2013,48,2874
09-12-2013,49,2549
09-12-2013,50,2492
09-12-2013,51,1795
09-12-2013,54,864
10-12-2013,1,1992
10-12-2013,2,2010
10-12-2013,3,3240
10-12-2013,4,1481
10-12-2013,5,1370
10-12-2013,6,1675
10-12-2013,7,1889
10-12-2013,8,2851
10-12-2013,9,2216
10-12-2013,10,1156
10-12-2013,11,2461
10-12-2013,12,1200
10-12-2013,13,930
10-12-2013,14,1579
10-12-2013,15,1265
10-12-2013,16,926
10-12-2013,17,1350
10-12-2013,18,1587
10-12-2013,19,1171
10-12-2013,23,1059
10-12-2013,24,2461
10-12-2013,25,612
10-12-2013,26,624
10-12-2013,27,1079
10-12-2013,28,1099
10-12-2013,30,791
10-12-2013,31,1237
10-12-2013,32,600
10-12-2013,33,1102
10-12-2013,34,2417
10-12-2013,35,561
10-12-2013,36,1017
10-12-2013,37,1504
10-12-2013,38,1660
10-12-2013,39,1495
10-12-2013,40,1214
10-12-2013,41,871
10-12-2013,43,1247
10-12-2013,44,4305
10-12-2013,45,3286
10-12-2013,46,3234
10-12-2013,47,3604
10-12-2013,48,2623
10-12-2013,49,2344
10-12-2013,50,2464
10-12-2013,51,1655
10-12-2013,54,812
11-12-2013,1,2087
11-12-2013,2,2110
11-12-2013,3,3460
11-12-2013,4,1565
11-12-2013,5,1408
11-12-2013,6,1837
11-12-2013,7,1974
11-12-2013,8,3178
11-12-2013,9,2041
11-12-2013,10,1000
11-12-2013,11,2321
11-12-2013,12,1226
11-12-2013,13,859
11-12-2013,14,1508
11-12-2013,15,1171
11-12-2013,16,918
11-12-2013,17,1232
11-12-2013,18,1441
11-12-2013,19,1284
11-12-2013,23,1144
11-12-2013,24,2705
11-12-2013,25,756
11-12-2013,26,640
11-12-2013,27,1212
11-12-2013,28,902
11-12-2013,30,710
11-12-2013,31,1189
11-12-2013,32,579
11-12-2013,33,972
11-12-2013,34,2278
11-12-2013,35,512
11-12-2013,36,840
11-12-2013,37,1679
11-12-2013,38,1858
11-12-2013,39,1307
11-12-2013,40,1128
11-12-2013,41,1014
11-12-2013,43,1163
11-12-2013,44,4837
11-12-2013,45,3599
11-12-2013,46,3403
11-12-2013,47,4279
11-12-2013,48,2766
11-12-2013,49,2625
11-12-2013,50,2565
11-12-2013,51,2028
11-12-2013,54,745
12-12-2013,1,1945
12-12-2013,2,1962
12-12-2013,3,3153
12-12-2013,4,1395
12-12-2013,5,1410
12-12-2013,6,1678
12-12-2013,7,1927
12-12-2013,8,3161
12-12-2013,9,2155
12-12-2013,10,1062
12-12-2013,11,2242
12-12-2013,12,1245
12-12-2013,13,899
12-12-2013,14,1446
12-12-2013,15,1259
12-12-2013,16,690
12-12-2013,17,1175
12-12-2013,18,1554
12-12-2013,19,1195
12-12-2013,23,1108
12-12-2013,24,2507
12-12-2013,25,623
12-12-2013,26,601
12-12-2013,27,1041
12-12-2013,28,1017
12-12-2013,30,766
12-12-2013,31,1272
12-12-2013,32,555
12-12-2013,33,976
12-12-2013,34,2442
12-12-2013,35,539
12-12-2013,36,910
12-12-2013,37,1659
12-12-2013,38,1717
12-12-2013,39,1409
12-12-2013,40,1122
12-12-2013,41,1092
12-12-2013,43,1159
12-12-2013,44,4675
12-12-2013,45,3366
12-12-2013,46,3303
12-12-2013,47,3902
12-12-2013,48,2743
12-12-2013,49,2845
12-12-2013,50,2586
12-12-2013,51,1780
12-12-2013,54,777
13-12-2013,1,2033
13-12-2013,2,2132
13-12-2013,3,3449
13-12-2013,4,1591
13-12-2013,5,1623
13-12-2013,6,1768
13-12-2013,7,2232
13-12-2013,8,3240
13-12-2013,9,1992
13-12-2013,10,960
13-12-2013,11,2419
13-12-2013,12,1145
13-12-2013,13,828
13-12-2013,14,1423
13-12-2013,15,1174
13-12-2013,16,690
13-12-2013,17,1039
13-12-2013,18,1501
13-12-2013,19,1161
13-12-2013,23,1212
13-12-2013,24,2691
13-12-2013,25,826
13-12-2013,26,722
13-12-2013,27,1199
13-12-2013,28,933
13-12-2013,30,680
13-12-2013,31,1202
13-12-2013,32,602
13-12-2013,33,955
13-12-2013,34,2708
13-12-2013,35,563
13-12-2013,36,844
13-12-2013,37,1729
13-12-2013,38,1872
13-12-2013,39,1366
13-12-2013,40,1143
13-12-2013,41,1059
13-12-2013,43,1539
13-12-2013,44,4913
13-12-2013,45,4270
13-12-2013,46,3512
13-12-2013,47,4110
13-12-2013,48,3088
13-12-2013,49,2731
13-12-2013,50,2849
13-12-2013,51,2099
13-12-2013,54,741
14-12-2013,1,1507
14-12-2013,2,2224
14-12-2013,3,3863
14-12-2013,4,1767
14-12-2013,5,1720
14-12-2013,6,2153
14-12-2013,7,2054
14-12-2013,8,3368
14-12-2013,9,2619
14-12-2013,10,1356
14-12-2013,11,2674
14-12-2013,12,1319
14-12-2013,13,1196
14-12-2013,14,1907
14-12-2013,15,1273
14-12-2013,16,885
14-12-2013,17,1425
14-12-2013,18,1514
14-12-2013,19,2047
14-12-2013,23,1194
14-12-2013,24,2677
14-12-2013,25,1014
14-12-2013,26,985
14-12-2013,27,1520
14-12-2013,28,1263
14-12-2013,30,768
14-12-2013,31,1543
14-12-2013,32,717
14-12-2013,33,1211
14-12-2013,34,3190
14-12-2013,35,634
14-12-2013,36,1009
14-12-2013,37,1837
14-12-2013,38,2599
14-12-2013,39,1769
14-12-2013,40,1265
14-12-2013,41,1243
14-12-2013,43,1326
14-12-2013,44,5950
14-12-2013,45,4679
14-12-2013,46,5245
14-12-2013,47,5451
14-12-2013,48,4426
14-12-2013,49,3718
14-12-2013,50,3874
14-12-2013,51,2345
14-12-2013,54,1017
15-12-2013,1,526
15-12-2013,2,2344
15-12-2013,3,4228
15-12-2013,4,1840
15-12-2013,5,1633
15-12-2013,6,2405
15-12-2013,7,1577
15-12-2013,8,3156
15-12-2013,9,2792
15-12-2013,10,1261
15-12-2013,11,3016
15-12-2013,12,1279
15-12-2013,13,1042
15-12-2013,14,1337
15-12-2013,15,1090
15-12-2013,16,1219
15-12-2013,17,1451
15-12-2013,18,1704
15-12-2013,19,1428
15-12-2013,23,1164
15-12-2013,24,2291
15-12-2013,25,798
15-12-2013,26,1002
15-12-2013,27,1695
15-12-2013,28,1560
15-12-2013,30,671
15-12-2013,31,1687
15-12-2013,32,617
15-12-2013,33,1289
15-12-2013,34,3064
15-12-2013,35,711
15-12-2013,36,1145
15-12-2013,37,1558
15-12-2013,38,2814
15-12-2013,39,1873
15-12-2013,40,1217
15-12-2013,41,1421
15-12-2013,43,1479
15-12-2013,44,6159
15-12-2013,45,5114
15-12-2013,46,5571
15-12-2013,47,5763
15-12-2013,48,5043
15-12-2013,49,3982
15-12-2013,50,3705
15-12-2013,51,2268
15-12-2013,54,1250
16-12-2013,1,2161
16-12-2013,2,2079
16-12-2013,3,3862
16-12-2013,4,1629
16-12-2013,5,1793
16-12-2013,6,2011
16-12-2013,7,2105
16-12-2013,8,3624
16-12-2013,9,2465
16-12-2013,10,1194
16-12-2013,11,2527
16-12-2013,12,1283
16-12-2013,13,1023
16-12-2013,14,1845
16-12-2013,15,1367
16-12-2013,16,1009
16-12-2013,17,1392
16-12-2013,18,1658
16-12-2013,19,1300
16-12-2013,23,1137
16-12-2013,24,2751
16-12-2013,25,830
16-12-2013,26,766
16-12-2013,27,1254
16-12-2013,28,1190
16-12-2013,30,757
16-12-2013,31,1480
16-12-2013,32,670
16-12-2013,33,1156
16-12-2013,34,2721
16-12-2013,35,655
16-12-2013,36,1001
16-12-2013,37,1753
16-12-2013,38,1887
16-12-2013,39,1655
16-12-2013,40,1479
16-12-2013,41,1043
16-12-2013,43,1269
16-12-2013,44,5165
16-12-2013,45,4256
16-12-2013,46,4044
16-12-2013,47,4669
16-12-2013,48,3746
16-12-2013,49,3087
16-12-2013,50,2882
16-12-2013,51,2051
16-12-2013,54,904
17-12-2013,1,2136
17-12-2013,2,2198
17-12-2013,3,3871
17-12-2013,4,1746
17-12-2013,5,1727
17-12-2013,6,2035
17-12-2013,7,2212
17-12-2013,8,3651
17-12-2013,9,2473
17-12-2013,10,1219
17-12-2013,11,2779
17-12-2013,12,1254
17-12-2013,13,937
17-12-2013,14,1719
17-12-2013,15,1347
17-12-2013,16,984
17-12-2013,17,1434
17-12-2013,18,1678
17-12-2013,19,1239
17-12-2013,23,1273
17-12-2013,24,2892
17-12-2013,25,787
17-12-2013,26,772
17-12-2013,27,1123
17-12-2013,28,1161
17-12-2013,30,837
17-12-2013,31,1499
17-12-2013,32,674
17-12-2013,33,1256
17-12-2013,34,2771
17-12-2013,35,669
17-12-2013,36,1134
17-12-2013,37,1726
17-12-2013,38,1975
17-12-2013,39,1636
17-12-2013,40,1387
17-12-2013,41,1169
17-12-2013,43,1294
17-12-2013,44,5327
17-12-2013,45,4227
17-12-2013,46,4044
17-12-2013,47,4816
17-12-2013,48,3492
17-12-2013,49,3228
17-12-2013,50,3134
17-12-2013,51,2144
17-12-2013,54,1017
18-12-2013,1,2337
18-12-2013,2,2475
18-12-2013,3,4200
18-12-2013,4,1949
18-12-2013,5,1996
18-12-2013,6,2204
18-12-2013,7,2298
18-12-2013,8,4084
18-12-2013,9,2531
18-12-2013,10,1180
18-12-2013,11,2837
18-12-2013,12,1323
18-12-2013,13,998
18-12-2013,14,1721
18-12-2013,15,1386
18-12-2013,16,965
18-12-2013,17,1313
18-12-2013,18,1718
18-12-2013,19,1437
18-12-2013,23,1407
18-12-2013,24,3129
18-12-2013,25,982
18-12-2013,26,932
18-12-2013,27,1337
18-12-2013,28,1176
18-12-2013,30,848
18-12-2013,31,1526
18-12-2013,32,701
18-12-2013,33,1159
18-12-2013,34,2849
18-12-2013,35,596
18-12-2013,36,1082
18-12-2013,37,1937
18-12-2013,38,2270
18-12-2013,39,1634
18-12-2013,40,1389
18-12-2013,41,1303
18-12-2013,43,1397
18-12-2013,44,6059
18-12-2013,45,4780
18-12-2013,46,5275
18-12-2013,47,5239
18-12-2013,48,3891
18-12-2013,49,3685
18-12-2013,50,3336
18-12-2013,51,2502
18-12-2013,54,983
19-12-2013,1,2425
19-12-2013,2,2530
19-12-2013,3,4329
19-12-2013,4,2045
19-12-2013,5,1986
19-12-2013,6,2376
19-12-2013,7,2342
19-12-2013,8,4001
19-12-2013,9,2895
19-12-2013,10,1308
19-12-2013,11,3203
19-12-2013,12,1481
19-12-2013,13,1055
19-12-2013,14,1740
19-12-2013,15,1549
19-12-2013,16,1151
19-12-2013,17,1492
19-12-2013,18,2027
19-12-2013,19,1500
19-12-2013,23,1360
19-12-2013,24,3201
19-12-2013,25,914
19-12-2013,26,1046
19-12-2013,27,1442
19-12-2013,28,1495
19-12-2013,30,1054
19-12-2013,31,1738
19-12-2013,32,782
19-12-2013,33,1277
19-12-2013,34,3155
19-12-2013,35,661
19-12-2013,36,1171
19-12-2013,37,1948
19-12-2013,38,2432
19-12-2013,39,1900
19-12-2013,40,1402
19-12-2013,41,1409
19-12-2013,43,1414
19-12-2013,44,5997
19-12-2013,45,5111
19-12-2013,46,5035
19-12-2013,47,5642
19-12-2013,48,4632
19-12-2013,49,3758
19-12-2013,50,4241
19-12-2013,51,2444
19-12-2013,54,1171
20-12-2013,1,2490
20-12-2013,2,2638
20-12-2013,3,4340
20-12-2013,4,2055
20-12-2013,5,2059
20-12-2013,6,2444
20-12-2013,7,2455
20-12-2013,8,3980
20-12-2013,9,2613
20-12-2013,10,1280
20-12-2013,11,2899
20-12-2013,12,1441
20-12-2013,13,1094
20-12-2013,14,1670
20-12-2013,15,1403
20-12-2013,16,1143
20-12-2013,17,1405
20-12-2013,18,1745
20-12-2013,19,1420
20-12-2013,23,1453
20-12-2013,24,3023
20-12-2013,25,1004
20-12-2013,26,998
20-12-2013,27,1373
20-12-2013,28,1115
20-12-2013,30,856
20-12-2013,31,1738
20-12-2013,32,759
20-12-2013,33,1159
20-12-2013,34,2977
20-12-2013,35,576
20-12-2013,36,1057
20-12-2013,37,2142
20-12-2013,38,2432
20-12-2013,39,1798
20-12-2013,40,1287
20-12-2013,41,1402
20-12-2013,43,1944
20-12-2013,44,6119
20-12-2013,45,5099
20-12-2013,46,4922
20-12-2013,47,5196
20-12-2013,48,4226
20-12-2013,49,3956
20-12-2013,50,3654
20-12-2013,51,2492
20-12-2013,54,907
21-12-2013,1,1738
21-12-2013,2,2662
21-12-2013,3,4586
21-12-2013,4,2190
21-12-2013,5,2222
21-12-2013,6,2836
21-12-2013,7,2275
21-12-2013,8,3870
21-12-2013,9,3253
21-12-2013,10,1731
21-12-2013,11,3225
21-12-2013,12,1543
21-12-2013,13,1474
21-12-2013,14,2022
21-12-2013,15,1415
21-12-2013,16,1256
21-12-2013,17,1649
21-12-2013,18,1743
21-12-2013,19,2089
21-12-2013,23,1446
21-12-2013,24,2994
21-12-2013,25,1276
21-12-2013,26,1373
21-12-2013,27,1712
21-12-2013,28,1517
21-12-2013,30,881
21-12-2013,31,2022
21-12-2013,32,845
21-12-2013,33,1477
